month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2016-12-01,A DIVISION,5,offpeak,4199573.5,1.283254397,2.22200586,5389121.161,9331476.926,1080201.2,25.7216882,74.2783118
2016-12-01,A DIVISION,5,peak,5325007.1,1.336719325,2.902843213,7118039.897,15457660.72,1637375.1,30.7487872,69.2512128
2016-12-01,A DIVISION,6,peak,9585373.5,1.400159842,1.798042735,13421055.04,17234911.19,2166221.3,22.5992373,77.4007627
2016-12-01,A DIVISION,6,offpeak,8304301.7,1.339259237,1.055075595,11121612.76,8761666.055,1502938.6,18.098314,81.901686
2016-12-01,A DIVISION,7,offpeak,4849287.4,0.913999217,1.271279578,4432244.888,6164800.04,855963.8,17.6513316,82.3486684
2016-12-01,A DIVISION,7,peak,5797314.6,0.929452112,1.707573351,5388326.298,9899339.916,1113847.8,19.2131681,80.7868319
2016-12-01,A DIVISION,S 42nd,offpeak,1381093.2,0.498593246,0.10883875,688603.741,150316.4578,45203.1,3.2729942,96.7270058
2016-12-01,A DIVISION,S 42nd,peak,2025310.3,0.377157422,0.16944553,763860.8118,343179.7772,9900.8,0.4888535,99.5111465
2016-12-01,Systemwide,Systemwide,Systemwide,86194011.2,1.181212234,1.603005381,101813420.5,138169463.8,16767832.9,19.4535939,80.5464061
2017-01-01,A DIVISION,1,offpeak,6660802.7,0.887016732,0.795653652,5908243.444,5299691.995,627540.4,9.421393,90.578607
2017-01-01,A DIVISION,1,peak,6871638.2,0.989957475,0.918451357,6802629.599,6311265.429,757075.9,11.0174005,88.9825995
2017-01-01,A DIVISION,2,offpeak,5004372.2,1.289914297,1.611358912,6455211.249,8063839.743,1106601.1,22.1126858,77.8873142
2017-01-01,A DIVISION,2,peak,5477496.1,1.393551688,1.978462475,7633173.934,10837020.49,1264990.1,23.0943131,76.9056869
2017-01-01,A DIVISION,3,offpeak,3667703.6,0.822288797,1.126944301,3015911.581,4133297.669,491884.1,13.4112282,86.5887718
2017-01-01,A DIVISION,3,peak,3977919.9,1.084296414,1.484932939,4313244.282,5906944.287,629035.7,15.8131817,84.1868183
2017-01-01,A DIVISION,4,peak,6443275,1.380626329,2.548628141,8895755.109,16421511.98,1786532.3,27.7270844,72.2729156
2017-01-01,A DIVISION,4,offpeak,6138149.4,1.324791317,2.016459489,8131767.027,12377329.6,1424612.7,23.2091565,76.7908435
2017-01-01,A DIVISION,5,offpeak,4370889.7,1.52872139,2.236277194,6681872.578,9774520.955,1122074,25.671524,74.328476
2017-01-01,A DIVISION,5,peak,5188057.4,1.575777477,3.03199223,8175224.002,15730149.72,1604016,30.9174683,69.0825317
2017-01-01,A DIVISION,6,peak,9044618.3,1.396238034,1.670049729,12628440.07,15104962.34,1856985,20.5313805,79.4686195
2017-01-01,A DIVISION,6,offpeak,8457141.7,1.326017908,0.880727285,11214321.34,7448435.451,1282194.1,15.161081,84.838919
2017-01-01,A DIVISION,7,offpeak,4881585.7,1.166123366,1.35159768,5692531.146,6597939.905,875278.3,17.9302045,82.0697955
2017-01-01,A DIVISION,7,peak,5538587.2,1.189516011,1.701520938,6588238.154,9424022.087,1043850.5,18.8468731,81.1531269
2017-01-01,A DIVISION,S 42nd,peak,2007887.7,0.394607116,0.180963341,792326.7747,363354.067,10244.1,0.5101929,99.4898071
2017-01-01,A DIVISION,S 42nd,offpeak,1436597.4,0.449001333,0.13307759,645034.147,191178.9198,43721,3.0433718,96.9566282
2017-01-01,Systemwide,Systemwide,Systemwide,85166722.2,1.216131392,1.573213823,103573924.4,133985464.6,15926635.3,18.7005381,81.2994619
2017-02-01,A DIVISION,1,peak,6461958.9,1.364206532,1.115852442,8815446.538,7210592.62,942538.1,14.5859501,85.4140499
2017-02-01,A DIVISION,1,offpeak,5771540.7,1.250711145,1.018886452,7218530.275,5880544.627,829190.9,14.3668899,85.6331101
2017-02-01,A DIVISION,2,offpeak,4486450.4,1.400181544,1.971148453,6281845.05,8843459.768,1144806.1,25.5169677,74.4830323
2017-02-01,A DIVISION,2,peak,5103725.1,1.323261709,2.06746817,6753563.996,10551789.19,1184668,23.2118301,76.7881699
2017-02-01,A DIVISION,3,offpeak,3220104.4,0.903202459,1.388102758,2908406.214,4469835.8,495736.7,15.3950505,84.6049495
2017-02-01,A DIVISION,3,peak,3694292.4,1.003348559,1.514958327,3706662.955,5596699.035,581169.7,15.7315566,84.2684434
2017-02-01,A DIVISION,4,offpeak,5181204.7,1.201297321,1.852807325,6224167.325,9599774.019,1153141,22.2562332,77.7437668
2017-02-01,A DIVISION,4,peak,5726064.9,1.116506608,2.210598542,6393189.3,12658030.72,1383712.1,24.1651487,75.8348513
2017-02-01,A DIVISION,5,peak,4604525,1.315974677,2.710216296,6059438.301,12479258.69,1305992.3,28.3632362,71.6367638
2017-02-01,A DIVISION,5,offpeak,3686749.4,1.370454824,2.223380336,5052523.501,8197046.12,969407.3,26.2943638,73.7056362
2017-02-01,A DIVISION,6,offpeak,6783010.6,1.203446388,0.904912657,8162989.604,6138032.146,1039811.4,15.3296443,84.6703557
2017-02-01,A DIVISION,6,peak,7697287.9,1.156429467,1.491246549,8901370.546,11478554.01,1342516.3,17.4414199,82.5585801
2017-02-01,A DIVISION,7,offpeak,4284931.6,1.050427718,1.4135466,4501010.923,6056950.495,843757.7,19.6912758,80.3087242
2017-02-01,A DIVISION,7,peak,4989409.8,1.135008698,1.86893602,5663023.522,9324887.693,1118090,22.4092637,77.5907363
2017-02-01,A DIVISION,S 42nd,offpeak,1017633.6,0.385055168,0.120050978,391845.0765,122167.9092,22279.1,2.1893047,97.8106953
2017-02-01,A DIVISION,S 42nd,peak,1503578.6,0.375171733,0.169337533,564100.1888,254612.2915,5861.3,0.3898233,99.6101767
2017-02-01,Systemwide,Systemwide,Systemwide,74212468,1.180369225,1.601647787,87598113.31,118862235.1,14362678,19.3534569,80.6465431
2017-03-01,A DIVISION,1,offpeak,6296988.9,0.841154696,0.741815703,5296741.784,4671205.246,600860.8,9.5420337,90.4579663
2017-03-01,A DIVISION,1,peak,7218212.7,1.125503931,1.079341768,8124126.77,7790918.457,1031443.1,14.2894528,85.7105472
2017-03-01,A DIVISION,2,offpeak,5069542.3,1.175197065,1.708333973,5957711.229,8660471.338,1157244,22.8273862,77.1726138
2017-03-01,A DIVISION,2,peak,5820066.8,1.328820963,1.901365075,7733826.769,11066071.75,1396427.2,23.9933191,76.0066809
2017-03-01,A DIVISION,3,peak,4257178.3,0.985466149,1.484089528,4195305.104,6318033.734,729155,17.1276594,82.8723406
2017-03-01,A DIVISION,3,offpeak,3529478.8,0.752445175,1.131632498,2655739.293,3994072.912,479156.1,13.5758316,86.4241684
2017-03-01,A DIVISION,4,offpeak,6022099,1.154001972,1.706348778,6949514.123,10275801.27,1280387.4,21.2614804,78.7385196
2017-03-01,A DIVISION,4,peak,6706263.6,1.167781943,2.406378834,7831453.54,16137810.79,1748402.3,26.0711837,73.9288163
2017-03-01,A DIVISION,5,peak,5305688.9,1.490485733,2.946538796,7908053.611,15633418.18,1645800,31.0195345,68.9804655
2017-03-01,A DIVISION,5,offpeak,4227680.4,1.299542736,2.167415125,5494051.354,9163138.444,1091821.8,25.825552,74.174448
2017-03-01,A DIVISION,6,offpeak,7641475.2,1.244072137,0.8367898,9506546.384,6394308.501,1154960.3,15.114363,84.885637
2017-03-01,A DIVISION,6,peak,8758246,1.312817455,1.600709878,11497978.22,14019410.88,1671348.4,19.0831406,80.9168594
2017-03-01,A DIVISION,7,offpeak,4858638,1.650848061,1.572079992,8020873.12,7638167.589,971115.4,19.9873998,80.0126002
2017-03-01,A DIVISION,7,peak,5746878.8,1.240839753,1.699673276,7130955.673,9767816.316,1164630,20.2654352,79.7345648
2017-03-01,A DIVISION,S 42nd,peak,1428663,0.480785473,0.172608492,686880.4167,246599.3657,7264.6,0.5084894,99.4915106
2017-03-01,A DIVISION,S 42nd,offpeak,896612.8,0.436612117,0.11794984,391472.0128,105755.3363,14881.8,1.65978,98.34022
2017-03-01,B DIVISION,A,offpeak,5025230,1.369222096,1.968722786,6880655.952,9893284.807,1402072.4,27.9006613,72.0993387
2017-03-01,B DIVISION,A,peak,6330647.9,1.229317237,2.075771883,7782374.588,13140980.92,1627971.8,25.7157218,74.2842782
2017-03-01,B DIVISION,B,peak,4045929.5,1.692963146,2.011961082,6849609.534,8140252.693,1093912.1,27.0373495,72.9626505
2017-03-01,B DIVISION,B,offpeak,2477598,1.969090853,1.405884959,4878615.559,3483217.762,579825.1,23.402711,76.597289
2017-03-01,B DIVISION,C,peak,3132575.5,1.81197814,1.050194491,5676158.329,3289813.534,708451.7,22.6156305,77.3843695
2017-03-01,B DIVISION,C,offpeak,3203809.7,1.720778887,0.967526186,5513048.09,3099769.781,769564.3,24.0202875,75.9797125
2017-03-01,B DIVISION,D,offpeak,4145424.5,1.595460276,1.454545913,6613860.119,6029710.263,1121461.2,27.0529882,72.9470118
2017-03-01,B DIVISION,D,peak,4150224.6,1.345276973,2.167776124,5583201.588,8996757.797,1196196,28.8224401,71.1775599
2017-03-01,B DIVISION,E,peak,5342233.8,1.101610954,1.722748407,5885063.275,9203324.769,1145189.8,21.4365347,78.5634653
2017-03-01,B DIVISION,E,offpeak,4242898.8,1.212918313,1.641910789,5146289.655,6966461.316,985886.7,23.2361587,76.7638413
2017-03-01,B DIVISION,F,offpeak,5420339.1,1.523297924,1.270524871,8256791.299,6886675.634,1361794.6,25.1237898,74.8762102
2017-03-01,B DIVISION,F,peak,6984014,1.252040346,1.600137784,8744267.304,11175384.69,1650579.6,23.6336811,76.3663189
2017-03-01,B DIVISION,G,peak,1923242.2,1.155511469,1.233857036,2222328.42,2373005.921,348129.6,18.1011835,81.8988165
2017-03-01,B DIVISION,G,offpeak,1547021.7,1.548147014,1.243829977,2395017.025,1924231.966,268254.6,17.340067,82.659933
2017-03-01,B DIVISION,JZ,offpeak,1794664.4,1.685298136,1.559915262,3024544.568,2799524.389,480213.7,26.7578551,73.2421449
2017-03-01,B DIVISION,JZ,peak,2029795.1,1.79844451,2.006316718,3650473.854,4072411.844,617359.8,30.4148828,69.5851172
2017-03-01,B DIVISION,L,peak,4623748.8,1.098172927,0.377243143,5077675.755,1744277.532,365321.5,7.9009807,92.0990193
2017-03-01,B DIVISION,L,offpeak,4324918.4,0.870935032,0.292224796,3766722.944,1263848.399,372383.8,8.6101925,91.3898075
2017-03-01,B DIVISION,M,offpeak,2875380.9,2.226607292,1.013761584,6402344.08,2914950.695,683459.8,23.7693657,76.2306343
2017-03-01,B DIVISION,M,peak,3384688.1,1.778656188,1.386728075,6020196.435,4693642.012,825678.5,24.3945225,75.6054775
2017-03-01,B DIVISION,N,offpeak,3040891.8,1.468174549,1.491568642,4464559.948,4535698.853,744087.4,24.469381,75.530619
2017-03-01,B DIVISION,N,peak,3591898.5,1.247313097,1.594109852,4480222.042,5725880.785,789574.9,21.982105,78.017895
2017-03-01,B DIVISION,Q,peak,4707752.2,1.489457206,1.233675924,7011995.436,5807840.544,948748.8,20.1529044,79.8470956
2017-03-01,B DIVISION,Q,offpeak,3969123.8,1.477697959,1.062064122,5865166.14,4215463.985,835916.3,21.0604744,78.9395256
2017-03-01,B DIVISION,R,offpeak,4866331.7,1.424029409,0.443579357,6929799.454,2158604.289,799737.6,16.4340955,83.5659045
2017-03-01,B DIVISION,R,peak,5785055.8,1.35421457,0.365021277,7834206.854,2111668.456,853270.4,14.7495621,85.2504379
2017-03-01,B DIVISION,S Fkln,offpeak,248860.3,0.620968602,0.087693643,154534.4327,21823.46633,11352.1,4.5616356,95.4383644
2017-03-01,B DIVISION,S Fkln,peak,263941.9,0.311945905,0.081841543,82335.59483,21601.41233,8686.2,3.2909515,96.7090485
2017-03-01,B DIVISION,S Rock,offpeak,43408.2,0.685090451,0.132103251,29738.54333,5734.364333,3350.5,7.7185877,92.2814123
2017-03-01,B DIVISION,S Rock,peak,30631.9,0.563931348,0.135096419,17274.28867,4138.26,1773.3,5.789063,94.210937
2017-03-01,B DIVISION,W,peak,2226784.3,0.843159535,0.711370171,1877534.415,1584067.927,260527.9,11.6997367,88.3002633
2017-03-01,B DIVISION,W,offpeak,1416563.2,1.371148374,0.753731317,1942318.329,1067708.046,239956.2,16.9393219,83.0606781
2017-03-01,Systemwide,Systemwide,Systemwide,190979342.1,1.311346822,1.42023087,250440153.3,271234757.2,39245586.4,20.54965,79.45035
2017-04-01,A DIVISION,1,peak,6223440.5,0.94196439,0.806051516,5862259.334,5016413.652,621772.7,9.9908194,90.0091806
2017-04-01,A DIVISION,1,offpeak,6597126.3,0.932580242,0.768753817,6152349.642,5071566.025,713756.5,10.8192032,89.1807968
2017-04-01,A DIVISION,2,offpeak,5051614.3,1.174033168,1.70486279,5930762.741,8612309.248,1170438.5,23.1695935,76.8304065
2017-04-01,A DIVISION,2,peak,5014870.5,1.043869373,1.587050308,5234869.726,7958851.772,980060.7,19.5430909,80.4569091
2017-04-01,A DIVISION,3,offpeak,3701149.2,0.757659275,1.063310167,2804210.02,3935469.576,475665.9,12.8518434,87.1481566
2017-04-01,A DIVISION,3,peak,3669934.8,0.773993016,1.166835349,2840503.904,4282209.653,460588.9,12.5503292,87.4496708
2017-04-01,A DIVISION,4,offpeak,5726039.2,1.114854292,1.727309378,6383699.379,9890641.207,1204007.1,21.0268749,78.9731251
2017-04-01,A DIVISION,4,peak,5631983.3,1.087366012,2.334241331,6124027.221,13146408.19,1285084.6,22.8176209,77.1823791
2017-04-01,A DIVISION,5,offpeak,4134408.2,1.378897161,2.145569839,5700923.73,8870661.534,1050195.3,25.4013452,74.5986548
2017-04-01,A DIVISION,5,peak,4551652.7,1.366146502,2.798872045,6218224.413,12739493.5,1258113.7,27.6408106,72.3591894
2017-04-01,A DIVISION,6,offpeak,7686347.4,1.066985005,0.794830476,8201217.417,6109343.163,1069102.3,13.9091072,86.0908928
2017-04-01,A DIVISION,6,peak,7660530.4,1.299641425,1.641169903,9955942.649,12572231.93,1364916.5,17.8175195,82.1824805
2017-04-01,A DIVISION,7,offpeak,4772063.1,1.25496531,1.402050201,5988773.646,6690672.029,939984.1,19.6976461,80.3023539
2017-04-01,A DIVISION,7,peak,4951237.7,1.209743931,1.902809829,5989729.758,9421263.76,1047193.4,21.1501338,78.8498662
2017-04-01,A DIVISION,S 42nd,peak,1502584.2,0.648586872,0.078643259,974556.3858,118168.1188,25777.1,1.7155178,98.2844822
2017-04-01,A DIVISION,S 42nd,offpeak,1224834.6,0.493541136,0.115192563,604506.2603,141091.8365,27230.8,2.2232226,97.7767774
2017-04-01,B DIVISION,A,offpeak,5177065.3,1.361909406,1.887102345,7050693.927,9769652.065,1435557.8,27.7291809,72.2708191
2017-04-01,B DIVISION,A,peak,5554627.2,1.182378689,1.954787616,6567672.825,10858116.46,1319091.1,23.7476081,76.2523919
2017-04-01,B DIVISION,B,peak,3609235.4,2.335235644,2.027495355,8428415.154,7317708.009,929448.5,25.7519501,74.2480499
2017-04-01,B DIVISION,B,offpeak,2605874.3,2.105440563,1.259412493,5486513.454,3281870.649,614034.9,23.5634888,76.4365112
2017-04-01,B DIVISION,C,offpeak,3422275.6,1.765789,1.01760813,6043016.611,3482535.474,846681.7,24.7403131,75.2596869
2017-04-01,B DIVISION,C,peak,2771400,1.726714378,1.197198452,4785416.227,3317915.79,609922.8,22.0077506,77.9922494
2017-04-01,B DIVISION,D,peak,3708945.9,2.002871071,2.399194072,7428540.449,8898481.019,1065062.7,28.7160484,71.2839516
2017-04-01,B DIVISION,D,offpeak,4352825.4,2.038294036,1.532314604,8872338.052,6669897.928,1314104.6,30.1896924,69.8103076
2017-04-01,B DIVISION,E,peak,4857802.7,1.3387901,1.839099417,6503578.164,8933982.115,1017635.9,20.9484815,79.0515185
2017-04-01,B DIVISION,E,offpeak,4478331.2,1.327315592,1.839490951,5944158.828,8237849.717,1109382.1,24.772221,75.227779
2017-04-01,B DIVISION,F,peak,6251489.2,1.34945346,1.597721816,8436093.73,9988140.679,1415975.9,22.6502175,77.3497825
2017-04-01,B DIVISION,F,offpeak,5694509.6,1.71052713,1.530251164,9740613.161,8714029.944,1625319.2,28.5418643,71.4581357
2017-04-01,B DIVISION,G,peak,1705958,1.175228595,1.185936325,2004890.623,2023157.561,310913.9,18.225179,81.774821
2017-04-01,B DIVISION,G,offpeak,1639908.4,1.141874496,1.218528529,1872569.578,1998275.171,280013.7,17.0749598,82.9250402
2017-04-01,B DIVISION,JZ,peak,1941348,1.492107903,1.834396569,2896700.693,3561202.11,530508.3,27.3268008,72.6731992
2017-04-01,B DIVISION,JZ,offpeak,1964523.3,1.688527524,1.493234016,3317151.664,2933493.017,514928.3,26.2113613,73.7886387
2017-04-01,B DIVISION,L,offpeak,4699277.9,0.975491929,0.355334988,4584107.665,1669817.859,406783.1,8.6562895,91.3437105
2017-04-01,B DIVISION,L,peak,4278667.4,1.181426009,0.352346563,5054928.951,1507573.751,340712.5,7.9630518,92.0369482
2017-04-01,B DIVISION,M,offpeak,2796747.9,2.000709021,1.167045593,5595478.752,3263932.313,710030.3,25.3877119,74.6122881
2017-04-01,B DIVISION,M,peak,3024201,2.366745218,1.409624354,7157513.255,4262987.381,755288.1,24.9747983,75.0252017
2017-04-01,B DIVISION,N,offpeak,3142706.8,1.412092168,1.296222378,4437791.658,4073646.882,771006.3,24.5331922,75.4668078
2017-04-01,B DIVISION,N,peak,3210990.7,1.193808592,1.556353187,3833308.287,4997435.609,676298.3,21.0619825,78.9380175
2017-04-01,B DIVISION,Q,offpeak,4090200.4,1.198104258,0.81829636,4900486.516,3346996.101,765824.7,18.7234029,81.2765971
2017-04-01,B DIVISION,Q,peak,4186441.7,1.378891208,0.910595745,5772647.655,3812155.998,776575.6,18.549777,81.450223
2017-04-01,B DIVISION,R,peak,5073179.3,1.40602343,0.307532051,7133008.96,1560165.236,789440.6,15.5610625,84.4389375
2017-04-01,B DIVISION,R,offpeak,5059510.3,1.414870131,0.391405742,7158550.003,1980321.385,883299.4,17.4581995,82.5418005
2017-04-01,B DIVISION,S Fkln,peak,255726,0.369608552,0.106082814,94518.5165,27128.13367,10141.2,3.9656507,96.0343493
2017-04-01,B DIVISION,S Fkln,offpeak,291654,0.338781066,0.086398449,98806.853,25198.45317,10238.9,3.5106325,96.4893675
2017-04-01,B DIVISION,S Rock,offpeak,41468,0.403004602,-0.034929793,16711.79483,-1448.468667,2400.2,5.7880776,94.2119224
2017-04-01,B DIVISION,S Rock,peak,28108,0.414333452,-0.027828744,11646.08467,-782.2103333,1153.2,4.1027465,95.8972535
2017-04-01,B DIVISION,W,offpeak,1493340.8,1.303836746,0.58185823,1947072.609,868912.634,233277,15.6211496,84.3788504
2017-04-01,B DIVISION,W,peak,2030040.5,0.846805018,0.621962873,1719048.482,1262609.821,252113.5,12.4191365,87.5808635
2017-04-01,Systemwide,Systemwide,Systemwide,181538196.6,1.321267644,1.361805716,239860545.4,247219753.8,36017052.4,19.8399307,80.1600693
2017-05-01,A DIVISION,1,offpeak,7151303,0.941713317,0.785779863,6734477.268,5619349.89,794873.5,11.1150863,88.8849137
2017-05-01,A DIVISION,1,peak,7575436,1.262682515,0.975426992,9565370.58,7389284.752,985455.9,13.0085701,86.9914299
2017-05-01,A DIVISION,2,offpeak,5446156.9,1.372016051,1.8771282,7472214.681,10223134.7,1393359.4,25.5842684,74.4157316
2017-05-01,A DIVISION,2,peak,6051281.1,1.314171647,1.73041839,7952422.052,10471248.1,1273428.5,21.0439489,78.9560511
2017-05-01,A DIVISION,3,offpeak,3955620.7,0.911483573,1.296410767,3605483.291,5128109.266,609178.8,15.400334,84.599666
2017-05-01,A DIVISION,3,peak,4319737.3,1.123160497,1.377701667,4851758.291,5951309.281,647257.7,14.9837283,85.0162717
2017-05-01,A DIVISION,4,peak,6761653.7,1.331301521,2.293053714,9001799.856,15504835.13,1675986.6,24.7866376,75.2133624
2017-05-01,A DIVISION,4,offpeak,6333262,1.446436543,2.030450884,9160661.593,12859377.43,1630732.8,25.7487026,74.2512974
2017-05-01,A DIVISION,5,peak,5247856,1.440847226,2.602624854,7561358.762,13658200.46,1431994.1,27.2872217,72.7127783
2017-05-01,A DIVISION,5,offpeak,4369432.4,1.448531305,2.27494526,6329259.617,9940219.527,1167052.6,26.7094783,73.2905217
2017-05-01,A DIVISION,6,offpeak,8428309.9,1.157525409,0.863826049,9755982.864,7280593.637,1203949.8,14.2845934,85.7154066
2017-05-01,A DIVISION,6,peak,9073745.2,1.396873653,1.440979017,12674875.6,13075076.44,1500290.5,16.5344129,83.4655871
2017-05-01,A DIVISION,7,peak,6048876.4,1.395943241,1.511149909,8443888.125,9140759.023,1160812.8,19.1905525,80.8094475
2017-05-01,A DIVISION,7,offpeak,5457195.2,1.06781638,1.368571386,5827282.425,7468561.198,982758.6,18.0084927,81.9915073
2017-05-01,A DIVISION,S 42nd,offpeak,1380265.2,0.509774938,0.107403142,703624.6063,148244.8198,35827.6,2.5957041,97.4042959
2017-05-01,A DIVISION,S 42nd,peak,1965809.5,0.570806069,0.071985336,1122095.992,141509.4583,27260.4,1.3867264,98.6132736
2017-05-01,B DIVISION,A,peak,6521595.6,1.361289993,2.328753893,8877782.83,15187191.14,1793629.6,27.5029258,72.4970742
2017-05-01,B DIVISION,A,offpeak,5472141.7,1.461228195,2.273377033,7996047.741,12440241.26,1669033.9,30.5005607,69.4994393
2017-05-01,B DIVISION,B,offpeak,2839493.1,1.752994666,1.621785025,4977616.26,4605047.388,778516.5,27.4174464,72.5825536
2017-05-01,B DIVISION,B,peak,4232509.3,1.8493078,2.052131636,7827212.463,8685666.236,1170357.7,27.6516274,72.3483726
2017-05-01,B DIVISION,C,peak,3256909.1,1.805341571,1.256854794,5879833.39,4093461.817,793225.2,24.3551532,75.6448468
2017-05-01,B DIVISION,C,offpeak,3512425.9,1.755358851,1.046959339,6165567.89,3677367.097,863525.3,24.5848688,75.4151312
2017-05-01,B DIVISION,D,offpeak,4346588.2,1.865104754,1.716067071,8106842.318,7459036.88,1346450.6,30.9771834,69.0228166
2017-05-01,B DIVISION,D,peak,4185110.3,1.499686237,2.351678778,6276352.317,9842035.075,1241143.5,29.6561718,70.3438282
2017-05-01,B DIVISION,E,peak,5763142.4,1.211114959,2.197431443,6979827.974,12664110.32,1456105.7,25.2658289,74.7341711
2017-05-01,B DIVISION,E,offpeak,4758185.4,1.474049541,2.40069009,7013801.006,11422928.54,1313344.1,27.6017849,72.3982151
2017-05-01,B DIVISION,F,peak,7319363.2,1.498190103,2.18105399,10965797.5,15963926.31,2084103,28.4738295,71.5261705
2017-05-01,B DIVISION,F,offpeak,6155899,1.791889421,2.038257506,11030690.29,12547307.34,1886932.5,30.6524279,69.3475721
2017-05-01,B DIVISION,G,peak,1981819.8,1.495380737,1.127358627,2963575.153,2234221.649,364210.1,18.3775588,81.6224412
2017-05-01,B DIVISION,G,offpeak,1712856.6,1.458867531,1.127674059,2498830.879,1931543.955,309199.3,18.0516746,81.9483254
2017-05-01,B DIVISION,JZ,offpeak,2076534.3,1.355186802,1.550681708,2814091.876,3220043.755,570652.8,27.4810197,72.5189803
2017-05-01,B DIVISION,JZ,peak,2249380,1.31672812,1.732592747,2961821.899,3897259.472,599267.1,26.6414345,73.3585655
2017-05-01,B DIVISION,L,offpeak,4707445.1,0.788397543,0.327811601,3711338.149,1543155.116,402742,8.5554264,91.4445736
2017-05-01,B DIVISION,L,peak,4729402.2,0.873937668,0.301659504,4133202.731,1426669.12,335802.2,7.1003096,92.8996904
2017-05-01,B DIVISION,M,offpeak,2942673.2,2.41881527,1.315829145,7117782.871,3872055.16,779517.4,26.4901111,73.5098889
2017-05-01,B DIVISION,M,peak,3506374.2,2.014349529,1.376414496,7063063.218,4826224.276,850557.3,24.2574595,75.7425405
2017-05-01,B DIVISION,N,peak,3694526.7,1.705827719,1.54309631,6302226.055,5701010.52,813904,22.0299937,77.9700063
2017-05-01,B DIVISION,N,offpeak,3603366.6,1.565173291,1.386884481,5639893.161,4997453.217,899843.9,24.9723106,75.0276894
2017-05-01,B DIVISION,Q,peak,5053125,1.768872781,1.307253145,8938335.273,6605713.546,1086037,21.4923834,78.5076166
2017-05-01,B DIVISION,Q,offpeak,4383872,1.390268745,1.270540774,6094760.222,5569888.126,1026119.7,23.4066985,76.5933015
2017-05-01,B DIVISION,R,offpeak,5279511.1,1.527787373,0.391540781,8065970.397,2067143.901,939730.7,17.7995781,82.2004219
2017-05-01,B DIVISION,R,peak,5818664.8,1.495842443,0.285448286,8703805.769,1660927.893,889503.1,15.2870655,84.7129345
2017-05-01,B DIVISION,S Fkln,offpeak,267842.9,0.394373421,0.116499123,105630.1208,31203.463,10618.7,3.9645255,96.0354745
2017-05-01,B DIVISION,S Fkln,peak,259341.2,0.320393306,0.085463052,83091.18433,22164.09033,8709.2,3.3582015,96.6417985
2017-05-01,B DIVISION,S Rock,offpeak,43070.3,0.52435548,0.028308912,22584.14783,1219.273333,3024.2,7.0215438,92.9784562
2017-05-01,B DIVISION,S Rock,peak,32363.6,0.630525714,-0.067871513,20406.082,-2196.5665,2291.7,7.0811035,92.9188965
2017-05-01,B DIVISION,W,offpeak,1438716,1.408566522,0.713999327,2026527.192,1027242.256,224679.4,15.616661,84.383339
2017-05-01,B DIVISION,W,peak,2392207.5,1.428255861,1.048331495,3416684.383,2507826.464,333613.4,13.9458387,86.0541613
2017-05-01,Systemwide,Systemwide,Systemwide,204102396.8,1.399021044,1.497919211,285543548.4,305728901.2,43366610.4,21.2474773,78.7525227
2017-06-01,A DIVISION,1,offpeak,7048265.2,1.076780992,0.932756918,7589437.997,6574318.124,897145.9,12.7286059,87.2713941
2017-06-01,A DIVISION,1,peak,7523055.8,1.037569445,0.921669993,7805692.832,6933774.783,932892.1,12.4004411,87.5995589
2017-06-01,A DIVISION,2,peak,5824172.2,1.218885438,1.608608579,7098998.684,9368813.367,1172734.2,20.1356375,79.8643625
2017-06-01,A DIVISION,2,offpeak,5271906.6,1.325576363,1.851668137,6988314.776,9761821.474,1291700.1,24.5015741,75.4984259
2017-06-01,A DIVISION,3,peak,4302042.2,1.04280811,1.343586809,4486204.498,5780167.152,650990.1,15.132118,84.867882
2017-06-01,A DIVISION,3,offpeak,3861032,0.960259417,1.334448711,3707592.337,5152349.176,648536.8,16.7969807,83.2030193
2017-06-01,A DIVISION,4,offpeak,6102953.4,1.314941022,1.851662661,8025023.782,11300610.93,1377666.1,22.5737608,77.4262392
2017-06-01,A DIVISION,4,peak,6446230.7,1.099374175,2.048379861,7086819.558,13204329.15,1435992.8,22.2764724,77.7235276
2017-06-01,A DIVISION,5,offpeak,4088506.9,1.304950812,2.085916413,5335300.397,8528283.649,1002781.5,24.5268389,75.4731611
2017-06-01,A DIVISION,5,peak,4855331.2,1.231060865,2.280255969,5977208.226,11071397.95,1210416.9,24.9296464,75.0703536
2017-06-01,A DIVISION,6,offpeak,8368878.4,1.311152903,0.793081756,10972879.21,6637204.774,1098802.6,13.129628,86.870372
2017-06-01,A DIVISION,6,peak,8921526.7,1.1804677,1.226935385,10531574.1,10946136.8,1333662.7,14.948817,85.051183
2017-06-01,A DIVISION,7,offpeak,5233192.1,0.973634122,1.2252083,5095214.398,6411750.396,879949.7,16.8147793,83.1852207
2017-06-01,A DIVISION,7,peak,5402344.9,1.10490191,1.443542028,5969061.196,7798511.911,972497.2,18.0013905,81.9986095
2017-06-01,A DIVISION,S 42nd,peak,1770822.8,0.598548638,0.087281121,1059923.574,154559.3998,18971.1,1.0713155,98.9286845
2017-06-01,A DIVISION,S 42nd,offpeak,1302345.5,0.624115103,0.108138458,812813.4958,140833.6342,30182.2,2.3175263,97.6824737
